User id,n° Followers,Scree_name,Name,Url,Profile,OL,S
38284349,80682,RealWayneRoot,Wayne Allyn Root,https://t.co/0993jwAMCe,https://twitter.com/RealWayneRoot,0.0,0.0
15837659,80550,jbendery,Jennifer Bendery,https://t.co/13UoiCscOi,https://twitter.com/jbendery,1.0,0.0
63013144,80549,PoliticusSarah,Sarah Reese Jones,https://t.co/FBTMDRRAXq,https://twitter.com/PoliticusSarah,1.0,0.0
84734907,80400,KristenClarkeJD,Kristen Clarke,https://t.co/UoklEMaaIp,https://twitter.com/KristenClarkeJD,0.0,0.0
321035269,80325,alley167,American🇺🇸Alley I am Flynn⭐⭐⭐ Text TRUMP - 88022,https://t.co/OPV898umcj,https://twitter.com/alley167,0.0,0.0
765255265503543296,79682,ProfMJCleveland,Margot Cleveland,,https://twitter.com/ProfMJCleveland,1.0,0.0
757703840669904896,79507,IminHisbook,He is Limitless ✝️,,https://twitter.com/IminHisbook,0.0,0.0
15545122,79391,Gdad1,(((Al​ 🅖🅓🅐🅓➊ Criswell​))),https://t.co/DSD2scZ7is,https://twitter.com/Gdad1,0.0,0.0
57049338,79350,DebbieAAldrich,Debbie Aldrich 🇺🇸,https://t.co/dAtQrdzguv,https://twitter.com/DebbieAAldrich,0.0,0.0
19750159,79081,justinhendrix,Justin Hendrix,,https://twitter.com/justinhendrix,0.0,0.0
482418139,78968,KMGGaryde,Gary,,https://twitter.com/KMGGaryde,0.0,0.0
178065733,78875,ByMikeBaker,Mike Baker,https://t.co/zySc5eZcsk,https://twitter.com/ByMikeBaker,1.0,0.0
118567880,78638,davereaboi,David Reaboi,,https://twitter.com/davereaboi,0.0,0.0
824322536204865537,78315,MazurikL,💫💋Extremely Stable Genius 🇺🇸💋💫,,https://twitter.com/MazurikL,0.0,0.0
547860279,78282,ReliableSources,Reliable Sources,https://t.co/lYMx3bQjoO,https://twitter.com/ReliableSources,0.0,1.0
278175882,78264,alexi,Alexi McCammond,https://t.co/yTFLNXeDwu,https://twitter.com/alexi,1.0,0.0
793970466532851713,78078,pushforward40,Dark to Light,https://t.co/DJECw2DBO4,https://twitter.com/pushforward40,0.0,0.0
569540227,78072,Captsully,Sully Sullenberger,http://t.co/wMPrybTR5c,https://twitter.com/Captsully,0.0,0.0
66923871,78057,PARISDENNARD,PARIS,https://t.co/3Fj9hYrcZz,https://twitter.com/PARISDENNARD,0.0,0.0
2217181338,77673,conserv_tribune,Conservative Tribune,https://t.co/oSCU7KdFT5,https://twitter.com/conserv_tribune,0.0,1.0
875456582468947968,77559,Sequencer16,Ⓢⓔⓠⓤⓔⓝⓒⓔⓡ①⑥™  #KAGCaravan💋🇺🇸🙏💕,https://t.co/L9tcLPV7MZ,https://twitter.com/Sequencer16,0.0,0.0
1445111881,77414,AngelWarrior321,𝒜𝓃𝑔𝑒𝓁⚔️𝒲𝒶𝓇𝓇𝒾𝑜𝓇𝟦𝒯𝓇𝓊𝓂𝓅,,https://twitter.com/AngelWarrior321,0.0,0.0
2502895924,77414,JewhadiTM,Jewhadi™,,https://twitter.com/JewhadiTM,0.0,0.0
398271367,77099,EdwardGLuce,Edward Luce,https://t.co/177fJYUUBM,https://twitter.com/EdwardGLuce,1.0,0.0
45565185,77092,intelligencer,Intelligencer,https://t.co/KgHhsTvlol,https://twitter.com/intelligencer,0.0,1.0
741680976,76597,mollyday15,🐄 Molly Wants A Wall ❤️⭐️⭐️⭐️,,https://twitter.com/mollyday15,0.0,0.0
22663306,76514,my3monkees,𝕞𝕖𝕝𝕚𝕤𝕤𝕒 🙈🙉🙊,,https://twitter.com/my3monkees,0.0,0.0
123281100,76499,AndyOstroy,Andy Ostroy,https://t.co/5XtmKQ5YQd,https://twitter.com/AndyOstroy,0.0,0.0
14792049,76491,politicususa,PoliticusUSA,https://t.co/1JSAvM4CSt,https://twitter.com/politicususa,0.0,1.0
312149882,76364,Chris_1791,Chris,,https://twitter.com/Chris_1791,0.0,0.0
22485748,76102,nakashimae,Ellen Nakashima,http://t.co/7y9d9cRZHh,https://twitter.com/nakashimae,1.0,0.0
2283960169,76009,GiannoCaldwell,Gianno Caldwell,https://t.co/HDrGuK7qUR,https://twitter.com/GiannoCaldwell,1.0,0.0
15537302,75811,Taniel,Taniel,https://t.co/byUNv24Avy,https://twitter.com/Taniel,0.0,0.0
15659178,75694,mpukita,Mark Pukita for U.S. Senate 2022 (R-OH) DEBOOSTED,https://t.co/3DmjXTTYOV,https://twitter.com/mpukita,1.0,0.0
182545611,75623,susannecraig,Susanne Craig,https://t.co/0l8OWpGjQi,https://twitter.com/susannecraig,1.0,0.0
822131894540083201,75487,vanitaguptaCR,Vanita Gupta,https://t.co/ulLMnffjlQ,https://twitter.com/vanitaguptaCR,0.0,0.0
377949581,75485,NBCLatino,NBC Latino,https://t.co/7rIJ6kbFhR,https://twitter.com/NBCLatino,0.0,1.0
860751908943917056,75422,RealSLokhova,Svetlana,https://t.co/JmgrxtVPhA,https://twitter.com/RealSLokhova,0.0,0.0
779476491092434944,75089,Pismo_B,🇺🇸 Pismo 🇺🇸,,https://twitter.com/Pismo_B,0.0,0.0
1250477466617090048,75050,SheepKnowMore,Define Projection,https://t.co/fcXWWk5E2O,https://twitter.com/SheepKnowMore,0.0,0.0
21675256,74991,evanchill,Evan Hill,https://t.co/QueO92a1C3,https://twitter.com/evanchill,1.0,0.0
34793128,74776,RCamposDuffy,Rachel Campos-Duffy,https://t.co/5cIvYLLFkk,https://twitter.com/RCamposDuffy,1.0,0.0
926601,74707,vermontgmg,Garrett M. Graff,https://t.co/UORDsSUcfH,https://twitter.com/vermontgmg,1.0,0.0
21612122,74479,HotlineJosh,Josh Kraushaar,https://t.co/FJXNKpLDdr,https://twitter.com/HotlineJosh,0.0,0.0
23621827,73677,DavidNakamura,David Nakamura,https://t.co/uw8Ny88C5e,https://twitter.com/DavidNakamura,1.0,0.0
44688778,73676,swin24,Asawin Suebsaeng,https://t.co/AWlhdQKTfH,https://twitter.com/swin24,1.0,0.0
4787411118,73492,BryanDeanWright,BDW,https://t.co/KljmxTQHrM,https://twitter.com/BryanDeanWright,0.0,0.0
113061485,73344,speechboy71,Michael Cohen,https://t.co/RRLW5kMmXn,https://twitter.com/speechboy71,0.0,0.0
757832485,73303,LizRNC,Elizabeth Harrington,https://t.co/ffQMjJ0Q8U,https://twitter.com/LizRNC,0.0,0.0
87679233,73156,AlexBerenson,Alex Berenson,https://t.co/N4yaCqUaJj,https://twitter.com/AlexBerenson,1.0,0.0
32201297,73094,mirandadevine,Miranda Devine,https://t.co/aCXDJAGwF2,https://twitter.com/mirandadevine,1.0,0.0
24382468,72995,borzou,Borzou Daragahi 🖊🗒,https://t.co/rz4Lwv1lFa,https://twitter.com/borzou,0.0,0.0
879548970082721792,72735,rising_serpent,Rising serpent 🇺🇸,,https://twitter.com/rising_serpent,0.0,0.0
28181835,72435,jpaceDC,Julie Pace,https://t.co/suNNyBhzry,https://twitter.com/jpaceDC,0.0,0.0
219429281,72259,RepKinzinger,Adam Kinzinger,https://t.co/GgL4IzZXrZ,https://twitter.com/RepKinzinger,1.0,0.0
1265761679947771905,72243,RVAT2020,Republican Voters Against Trump,https://t.co/cA0u6Lnqoo,https://twitter.com/RVAT2020,0.0,0.0
2554131522,71919,HeshmatAlavi,Heshmat Alavi,https://t.co/PlClaFPJzp,https://twitter.com/HeshmatAlavi,0.0,0.0
2362712023,71767,rjcrock2003,🇨🇦Golden Resister 🌊,,https://twitter.com/rjcrock2003,0.0,0.0
964848247503278080,71757,KAG1776MAGA,👑 King Ragnar ™ ▄︻̷̿┻̿═━一,,https://twitter.com/KAG1776MAGA,0.0,0.0
24431556,71699,GeorgiaLogCabin,Georgia Log Cabin,https://t.co/FwlQzthFID,https://twitter.com/GeorgiaLogCabin,0.0,0.0
2735511486,71564,JoeFreedomLove,❌Joe FreedomLover❌🇺🇸🇺🇸🇺🇸,,https://twitter.com/JoeFreedomLove,0.0,0.0
997684836,71463,pkcapitol,Paul Kane,https://t.co/qGG0jcu3N3,https://twitter.com/pkcapitol,1.0,0.0
16855888,71454,KBAndersen,Kurt Andersen,https://t.co/6sZSOA3iO9,https://twitter.com/KBAndersen,0.0,0.0
27101698,71345,Tom_Winter,Tom Winter,https://t.co/uJb29uXRFs,https://twitter.com/Tom_Winter,1.0,0.0
814179031956488192,71294,CongressmanRaja,Congressman Raja Krishnamoorthi,https://t.co/zHGbk8wDWc,https://twitter.com/CongressmanRaja,1.0,0.0
289118612,71225,TomthunkitsMind,Tomthunkit™,https://t.co/QXUxZhjYl6,https://twitter.com/TomthunkitsMind,0.0,0.0
731167584,70885,RonBrownstein,Ronald Brownstein,http://t.co/qUyk2l2QIr,https://twitter.com/RonBrownstein,1.0,0.0
2946461925,70869,briantopping66,Brian Topping,,https://twitter.com/briantopping66,0.0,0.0
815708250217840640,70602,TheSWPrincess,Leia HIGH RISK🇨🇴,https://t.co/yOjvJk8TBa,https://twitter.com/TheSWPrincess,0.0,0.0
14347972,69929,Heminator,Mark Hemingway,https://t.co/yrqsduzuVm,https://twitter.com/Heminator,0.0,0.0
23281108,69076,marceelias,Marc E. Elias,https://t.co/6pWfugw11i,https://twitter.com/marceelias,0.0,0.0
21784951,68816,Surabees,Andrew Surabian,,https://twitter.com/Surabees,0.0,0.0
878916812,68792,brb_covfefe,Billy Ray Cult of #CovFeFe ©,https://t.co/16nBelRoKh,https://twitter.com/brb_covfefe,0.0,0.0
15656004,68706,ItsJustJill,𝐉𝐢𝐥𝐥,,https://twitter.com/ItsJustJill,0.0,0.0
115563859,68517,richardhine,Richard Hine,https://t.co/ByYdtseYsa,https://twitter.com/richardhine,0.0,0.0
16585101,68506,ouchinagirl,Jenny ⭐️⭐️⭐️ #TRUMP2020,,https://twitter.com/ouchinagirl,0.0,0.0
1398759560,68503,RobertMaguire_,Robert Maguire,https://t.co/zPB00v3Ezk,https://twitter.com/RobertMaguire_,0.0,0.0
2988785197,68498,Hope012015,Kenny_ANTI_gop,,https://twitter.com/Hope012015,0.0,0.0
14268812,68449,ron_fournier,Ron Fournier,https://t.co/UvvP4uN4RT,https://twitter.com/ron_fournier,1.0,0.0
68219213,68047,texasdemocrats,Texas Democrats,https://t.co/NneTamWRJZ,https://twitter.com/texasdemocrats,0.0,0.0
1143542870575595520,68031,BandyXLee1,"Bandy X Lee, MD, MDiv",https://t.co/XZANjSYO5M,https://twitter.com/BandyXLee1,0.0,0.0
16172747,67721,charlie_savage,Charlie Savage,http://t.co/MLhxkdD893,https://twitter.com/charlie_savage,1.0,0.0
851526166100029442,67610,NextRevFNC,The Next Revolution,https://t.co/NKSexqASJ4,https://twitter.com/NextRevFNC,0.0,1.0
19947114,67514,emilyjanefox,Emily Jane Fox,https://t.co/6Im51hSN7C,https://twitter.com/emilyjanefox,1.0,0.0
15740776,67385,ejeancarroll,E. Jean Carroll,https://t.co/DhtpQO6wQz,https://twitter.com/ejeancarroll,0.0,0.0
875017115979403264,67266,LaylaAlisha11,LAYLA ⭐️⭐️⭐️,,https://twitter.com/LaylaAlisha11,0.0,0.0
14116915,66997,katierogers,Katie Rogers,https://t.co/yd3Azzvfsb,https://twitter.com/katierogers,1.0,0.0
472431999,66943,SohrabAhmari,Sohrab Ahmari,https://t.co/6xqsITWPvn,https://twitter.com/SohrabAhmari,0.0,0.0
2738477133,66910,FairyQ15,FairyQueen,,https://twitter.com/FairyQ15,0.0,0.0
963790885937995777,66700,HKrassenstein,Black Lives Matter,,https://twitter.com/HKrassenstein,0.0,0.0
2261025822,66607,SolidRedPeon,The Peon Report,https://t.co/zok1n42Hs9,https://twitter.com/SolidRedPeon,0.0,0.0
2249531,66378,AndrewFeinberg,Andrew Feinberg,https://t.co/86vCCV9eZV,https://twitter.com/AndrewFeinberg,1.0,0.0
27001391,66258,wvufanagent99,Deplorable Pray For Rush Coal Peep ⭐⭐⭐,https://t.co/SHYMNrdQSv,https://twitter.com/wvufanagent99,0.0,0.0
52596376,65984,JohnAvlon,John Avlon,https://t.co/ffCdj4052i,https://twitter.com/JohnAvlon,1.0,0.0
64916983,65751,joshgerstein,"Josh ""ALL CAPS country name and !"" Gerstein",,https://twitter.com/joshgerstein,1.0,0.0
27676108,65708,PaulLewis,Paul Lewis,https://t.co/25PvCnOc7a,https://twitter.com/PaulLewis,1.0,0.0
16548855,65638,johnlundin,John Lundin 🌊,http://t.co/U8ZJuTHuFg,https://twitter.com/johnlundin,0.0,0.0
93059852,65627,LeeSmithDC,Lee Smith,https://t.co/zdPxNYTGky,https://twitter.com/LeeSmithDC,0.0,0.0
835676806455832576,65329,NevadaJack2,🇺🇸 Jack Ralph 🇺🇸 - Text TRUMP to 88022,,https://twitter.com/NevadaJack2,0.0,0.0
227373977,65289,MarcACaputo,Marc Caputo,,https://twitter.com/MarcACaputo,1.0,0.0
382975715,65140,RNinMI,𝓙𝓸💋𝓞𝓷 𝓣𝓱𝓮 (𝓡)𝓲𝓰𝓱𝓽™ ⭐️⭐️⭐️,https://t.co/9WNNjviRdx,https://twitter.com/RNinMI,0.0,0.0
14345812,65051,PostOpinions,Washington Post Opinions,https://t.co/OitrwLa5fI,https://twitter.com/PostOpinions,0.0,1.0
54159671,64984,VickyInOregon,Vicky 🦋 Oregon ⭐⭐⭐,https://t.co/C7OsZdtgs3,https://twitter.com/VickyInOregon,0.0,0.0
859592034,64915,go4itbas,Proud American Veteran 🇺🇸,,https://twitter.com/go4itbas,0.0,0.0
167778891,64806,gbroh10,@gary[WontBackDown],,https://twitter.com/gbroh10,0.0,0.0
461697741,64713,ChrisLu44,Chris Lu,https://t.co/vjhQwOnGF5,https://twitter.com/ChrisLu44,1.0,0.0
184860130,64448,TimAlberta,Tim Alberta,https://t.co/dNhus35n9E,https://twitter.com/TimAlberta,1.0,0.0
895286614431346688,64347,Lowcountry1Girl,Diane MAGA ⭐️⭐️⭐️,,https://twitter.com/Lowcountry1Girl,0.0,0.0
17490707,64181,Helenhs,ProfHelen,https://t.co/62JqEStzSr,https://twitter.com/Helenhs,0.0,0.0
163598915,64137,jwpetersNYT,Jeremy W. Peters,https://t.co/wYmR1Jcfjo,https://twitter.com/jwpetersNYT,1.0,0.0
786711568797016064,64061,Truthseeker126,OyVeyDiosMio⭐️⭐️⭐️✌️,,https://twitter.com/Truthseeker126,0.0,0.0
20097201,63922,eorden,erica orden,,https://twitter.com/eorden,1.0,0.0
367529999,63782,IWasHrren,David BakerTextTrump88022⭐️In⭐️Like⭐️Flynn,,https://twitter.com/IWasHrren,0.0,0.0
923368757803847680,63644,ttocs35,MAGABOT #Trump2020 🍀 ⭐⭐⭐,,https://twitter.com/ttocs35,0.0,0.0
1174471561987805186,63634,TruthHammer888,TruthHammer⭐️⭐️⭐️,,https://twitter.com/TruthHammer888,0.0,0.0
34383891,63505,bulldoghill,Linda Hill,,https://twitter.com/bulldoghill,0.0,0.0
963789929179467777,63492,Navy_Lady_45,Coleen,,https://twitter.com/Navy_Lady_45,0.0,0.0
334385278,63446,JStein_WaPo,Jeffrey Stein,https://t.co/rngRmqlf3e,https://twitter.com/JStein_WaPo,1.0,0.0
823901672699269121,63254,tracied51,💕🍑 🇺🇸Tracie🇺🇸 🍑💕,,https://twitter.com/tracied51,0.0,0.0
292549803,63226,PostRoz,Rosalind Helderman,http://t.co/fJMCeIGWXa,https://twitter.com/PostRoz,1.0,0.0
2935489123,63047,peterjhasson,Peter J. Hasson,https://t.co/o90uG2rg58,https://twitter.com/peterjhasson,1.0,0.0
69190453,63019,LVNancy,💄ɳαɳ૮ن🇺🇸#KAG #ChinaLiedPeopleDied,https://t.co/vAhL4oBVd3,https://twitter.com/LVNancy,0.0,0.0
115564212,62971,IsaacDovere,Edward-Isaac Dovere,,https://twitter.com/IsaacDovere,1.0,0.0
813738086282694656,62959,56blackcat,Ann is still european & in lockdown 😷,,https://twitter.com/56blackcat,0.0,0.0
2323448533,62952,SpiroAgnewGhost,Spiro Agnew’s Ghost,https://t.co/CuquNH6rPA,https://twitter.com/SpiroAgnewGhost,0.0,0.0
988807767031885824,62935,Shem_Infinite,Shem Horne,https://t.co/V1kjHz7LWJ,https://twitter.com/Shem_Infinite,0.0,0.0
74508260,62899,BillPascrell,"Bill Pascrell, Jr.",https://t.co/q9EtRgyxbk,https://twitter.com/BillPascrell,1.0,0.0
25816369,62808,drdavidsamadi,Dr. David Samadi,https://t.co/rCUwkkH0If,https://twitter.com/drdavidsamadi,0.0,0.0
3238448948,62746,CT_Bergstrom,Carl T. Bergstrom,https://t.co/rB8CjwDMSs,https://twitter.com/CT_Bergstrom,0.0,0.0
21394764,62672,MJGerson,Michael Gerson,https://t.co/YGDLMNx9hi,https://twitter.com/MJGerson,1.0,0.0
3526395106,62426,markkirin_,Mark Kirin,,https://twitter.com/markkirin_,0.0,0.0
75081190,62142,youlivethrice,🇺🇸 Cathy Always UPTown 🔴,,https://twitter.com/youlivethrice,0.0,0.0
571297251,62041,IChotiner,Isaac Chotiner,,https://twitter.com/IChotiner,1.0,0.0
820452522494226433,61835,DrTomFrieden,Dr. Tom Frieden,https://t.co/rqMoGwScNS,https://twitter.com/DrTomFrieden,0.0,0.0
2899459274,61687,pam_sands,Pam Sands 🇺🇸⭐️⭐️⭐️⭐️🇺🇸,,https://twitter.com/pam_sands,0.0,0.0
3394053112,61430,CCFor2A,❤️STAY THE COURSE⭐️⭐️⭐️,,https://twitter.com/CCFor2A,0.0,0.0
817348080899080192,61329,GarnoRealestate,Garno Property MGT ⛪️🇺🇸🇮🇱🏍️👨‍🔧👨‍🌾🚂,https://t.co/XaHoHy8Jnk,https://twitter.com/GarnoRealestate,0.0,0.0
168684891,61261,MarkMazzettiNYT,Mark Mazzetti,https://t.co/zGJ4T9rCnp,https://twitter.com/MarkMazzettiNYT,1.0,0.0
169586280,60964,WaPoSean,Sean Sullivan,,https://twitter.com/WaPoSean,1.0,0.0
807357676300730368,60799,stengel,Richard Stengel,https://t.co/ken4qBdaYY,https://twitter.com/stengel,1.0,0.0
384438102,60735,ABCNewsLive,ABC News Live,https://t.co/M8twTfNNPu,https://twitter.com/ABCNewsLive,0.0,1.0
1003140853571862528,60712,Wyn1745,Wyn,,https://twitter.com/Wyn1745,0.0,0.0
125740073,60638,JHoganGidley,J. Hogan Gidley,https://t.co/NgUd6eRpNj,https://twitter.com/JHoganGidley,1.0,0.0
18791654,60532,evanasmith,Evan Smith,https://t.co/6AlMrCBSkt,https://twitter.com/evanasmith,1.0,0.0
2950103415,60531,AnBeOnd,infini_dee_,,https://twitter.com/AnBeOnd,0.0,0.0
77413975,60462,WindsorMann,Windsor Mann,https://t.co/jFljKMQaGh,https://twitter.com/WindsorMann,1.0,0.0
562255311,60440,LarrySchweikart,Larry Schweikart,https://t.co/sUtq0u1C93,https://twitter.com/LarrySchweikart,0.0,0.0
750377949065535488,60382,ROCKONOHIO,ROCK ON OHIO 🇺🇸,,https://twitter.com/ROCKONOHIO,0.0,0.0
164397041,60088,justinjm1,Justin Miller,,https://twitter.com/justinjm1,0.0,0.0
835603125209808896,60050,DeplrbleRzistr,Deplorable Resistor 🇺🇸🇺🇸🇺🇸,,https://twitter.com/DeplrbleRzistr,0.0,0.0
15302774,60014,davidharsanyi,David Harsanyi,https://t.co/1NVIelh7lv,https://twitter.com/davidharsanyi,1.0,0.0
38813274,59863,josh_hammer,Josh Hammer,https://t.co/b2b79kt6zh,https://twitter.com/josh_hammer,1.0,0.0
91150764,59849,Zac_Petkanas,Zac Petkanas,https://t.co/kcMnzCugZP,https://twitter.com/Zac_Petkanas,0.0,0.0
22772264,59777,carolelee,Carol Lee,https://t.co/8xx8pxDeCQ,https://twitter.com/carolelee,1.0,0.0
19077091,59762,progressivepush,Progressive Push,https://t.co/SuteqpSvVc,https://twitter.com/progressivepush,0.0,0.0
1192537046134534155,59737,1216tor,₮ØⱤØ,,https://twitter.com/1216tor,0.0,0.0
1123646302980431872,59625,CaliNeedsHelp,CaliServative,https://t.co/6oydgIVHfa,https://twitter.com/CaliNeedsHelp,0.0,0.0
23232204,59532,ShaneGoldmacher,Shane Goldmacher,https://t.co/UmqCI5AhUx,https://twitter.com/ShaneGoldmacher,1.0,0.0
49031364,59067,MarshallCohen,Marshall Cohen,https://t.co/TdnNWxNV8P,https://twitter.com/MarshallCohen,1.0,0.0
229141520,58915,CortesSteve,Steve Cortes,,https://twitter.com/CortesSteve,1.0,0.0
577432615,58856,Peter_Wehner,Peter Wehner,,https://twitter.com/Peter_Wehner,1.0,0.0
967497844302209029,58459,MelanieMetz6,💖💉MELANIE💉💖👠👠🇺🇸🇮🇹🇺🇸🇺🇸🇺🇸🇮🇹🇺🇸,,https://twitter.com/MelanieMetz6,0.0,0.0
3006015921,58280,DougSides,Doug Sides,,https://twitter.com/DougSides,0.0,0.0
915231714724712448,58079,Patriqtscott,SCOTT PATRIQT 🇺🇲🇺🇲🇺🇲⭐⭐⭐,,https://twitter.com/Patriqtscott,0.0,0.0
341194704,58078,SteveGuest,Steve Guest,https://t.co/hCjYOMylWg,https://twitter.com/SteveGuest,0.0,0.0
43035019,57967,inthecopa,Myrna 🇺🇸 ⭐️⭐️⭐️🇺🇸,https://t.co/NgUd6f90ER,https://twitter.com/inthecopa,0.0,0.0
56491860,57963,DrNealHouston,"Neal Houston, Ph.D. 🇺🇲 ⭐⭐⭐",https://t.co/OPV898umcj,https://twitter.com/DrNealHouston,0.0,0.0
26668729,57907,John_Hudson,John Hudson,,https://twitter.com/John_Hudson,1.0,0.0
18170845,57888,JerryDunleavy,JERRY DUNLEAVY,https://t.co/HSvZbA3p8x,https://twitter.com/JerryDunleavy,1.0,0.0
87515314,57818,VANurse1212,🔺ᑕᎥᑎᗪƳ🔻,,https://twitter.com/VANurse1212,0.0,0.0
16385605,57687,Derameth,Dee 💯 🇺🇸 ☠️,,https://twitter.com/Derameth,0.0,0.0
774631928745951232,57625,Ohio_Buckeye_US,CeCe ✝️🇺🇸,,https://twitter.com/Ohio_Buckeye_US,0.0,0.0
5845492,57529,tomgara,Tom Gara,https://t.co/w81ISXAL0w,https://twitter.com/tomgara,1.0,0.0
259260816,57380,zeusFanHouse,"Zeus 🇺🇸 ⭐⭐⭐ No Collusion, No Obstruction!",,https://twitter.com/zeusFanHouse,0.0,0.0
40982362,57324,katekelly,Kate Kelly,,https://twitter.com/katekelly,1.0,0.0
4699063596,57313,ChristyforCA25,Christy Smith,https://t.co/ZFXZyN3qGU,https://twitter.com/ChristyforCA25,0.0,0.0
822444348977463296,57133,poetWOAgun,poetWOAgun,https://t.co/eoqluV7pye,https://twitter.com/poetWOAgun,0.0,0.0
830538315036229632,57124,Sundncefn,MAGAguy ⭐⭐⭐,https://t.co/TNew8oxumX,https://twitter.com/Sundncefn,0.0,0.0
51779155,57084,gsteck74,Lord GS ⭐️⭐️⭐️🇺🇸,https://t.co/WpVfexID2s,https://twitter.com/gsteck74,0.0,0.0
100594799,57065,MichaelDadiego,MikeD🐾,,https://twitter.com/MichaelDadiego,0.0,0.0
28279637,56938,dabeard,David Beard,,https://twitter.com/dabeard,1.0,0.0
997538850472898562,56893,MAGAPATRIOT_TGM,MAGA PATRIOT,,https://twitter.com/MAGAPATRIOT_TGM,0.0,0.0
89068115,56684,ErinMPerrine,Erin Perrine,https://t.co/LSztl3rJje,https://twitter.com/ErinMPerrine,0.0,0.0
558040899,56684,AnnTelnaes,Ann Telnaes,https://t.co/ucVRwvUuIZ,https://twitter.com/AnnTelnaes,1.0,0.0
24439201,56671,jameshohmann,James Hohmann,https://t.co/Fhx3RiEpKX,https://twitter.com/jameshohmann,1.0,0.0
12272322,56641,PoliticsReid,Reid Wilson,https://t.co/Qva3bhMdw2,https://twitter.com/PoliticsReid,1.0,0.0
775625838385569796,56636,ChrisMo37540912,Chris Moore,,https://twitter.com/ChrisMo37540912,0.0,0.0
62876780,56547,peterschweizer,Peter Schweizer,https://t.co/uMVwUyGqqG,https://twitter.com/peterschweizer,1.0,0.0
15368940,56518,GottaLaff,Laffy,https://t.co/kEemQ1cDk8,https://twitter.com/GottaLaff,0.0,0.0
337217236,56495,Debwrightjones,🌿🌺VandyDeb🖤💛👠💄🌿🌺🌿🌹TEXT TRUMP 88022,,https://twitter.com/Debwrightjones,0.0,0.0
970563998,56432,RNicholasBurns,Nicholas Burns,https://t.co/njEULMeEMH,https://twitter.com/RNicholasBurns,0.0,0.0
889176059710771204,56346,NeensCa,☀️☀️☀️Trump2020☀️☀️☀️Deplorable Susie,,https://twitter.com/NeensCa,0.0,0.0
17044233,56128,JoshuaGreen,Joshua Green,http://t.co/krxtQUgFie,https://twitter.com/JoshuaGreen,1.0,0.0
19038768,56105,DefenseBaron,Kevin Baron,https://t.co/g8B11JbHiJ,https://twitter.com/DefenseBaron,1.0,0.0
1216793092134723586,55755,JustTheNews,Just the News,https://t.co/A1o1oxZY4W,https://twitter.com/JustTheNews,0.0,1.0
304123273,55659,ArchKennedy,Arch Kennedy,https://t.co/xdzMHoPzQN,https://twitter.com/ArchKennedy,0.0,0.0
822927813347069953,55651,TrumpsPrettyWom,👑 Trump's Pretty Woman💫💈,,https://twitter.com/TrumpsPrettyWom,0.0,0.0
1141352946623492100,55545,Concealcarrygrl,Julie.TrumpsGirl 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,https://t.co/Cl6E9ixIGN,https://twitter.com/Concealcarrygrl,0.0,0.0
845465022046232576,55430,WisePaxCat,Wise PaxCat (Remove Impeached Occupant 45),https://t.co/HrwRn75dUc,https://twitter.com/WisePaxCat,0.0,0.0
2521546890,55277,DavidPriess,David Priess,https://t.co/cQSTJhizVm,https://twitter.com/DavidPriess,0.0,0.0
65551087,55275,HayesBrown,Hayes Brown,https://t.co/Ry0PIgsZV3,https://twitter.com/HayesBrown,1.0,0.0
328756439,55219,ResisterSis20,Southern Sister Resister,,https://twitter.com/ResisterSis20,0.0,0.0
78445977,55189,GerryConnolly,Rep. Gerry Connolly,https://t.co/7ISItH2tjl,https://twitter.com/GerryConnolly,1.0,0.0
34255829,55067,AlbertoCairo,Alberto Cairo,https://t.co/WViz9fwKgb,https://twitter.com/AlbertoCairo,1.0,0.0
65284273,54980,JaneLytv,Jane Lytvynenko 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️,https://t.co/l4mA7I2ahX,https://twitter.com/JaneLytv,1.0,0.0
23360808,54942,yogagenie,DeplorableArmyBrat,,https://twitter.com/yogagenie,0.0,0.0
14677751,54800,mateagold,Matea Gold,https://t.co/mnIP3NqW3q,https://twitter.com/mateagold,1.0,0.0
164554364,54646,HawaiiDelilah,HawaiiDelilah™,https://t.co/x74jqRtVhw,https://twitter.com/HawaiiDelilah,0.0,0.0
307877719,54556,killabeas69,Its Brian®️,,https://twitter.com/killabeas69,0.0,0.0
1626904404,54330,NoahBookbinder,Noah Bookbinder,http://t.co/nuxd81lWVV,https://twitter.com/NoahBookbinder,0.0,0.0
1045976040877756421,54289,BombshellDAILY,Bombshell DAILY 💣,https://t.co/bGScsUpq8d,https://twitter.com/BombshellDAILY,0.0,0.0
158286198,53914,ShotsRangOut,💃🏻Will Not Comply💃🏻- Cj👒,,https://twitter.com/ShotsRangOut,0.0,0.0
374037230,53886,kidgolferman,🚨Chuck American🇺🇸Text TRUMP to 88022🚨🗽🇺🇸🗽,https://t.co/XEL9lM4JVJ,https://twitter.com/kidgolferman,0.0,0.0
760293057929420803,53809,RealGsPatton007,⭐️⭐️⭐️ @RealGsPatton007 Text TRUMP to 88022,,https://twitter.com/RealGsPatton007,0.0,0.0
997312910748680192,53707,Bamafanaticfan1,Bama fanatic🇺🇸@fanatic_bama,,https://twitter.com/Bamafanaticfan1,0.0,0.0
